image_name,number_label,note
1546784_20ch1,1,
1222458_23ch0,1,
168571_20ch1,1,
1111360_25ch0,3,
1569349_20ch0,1,
1009089_30ch0,0,a
1711329_19ch0,1,
545457_25ch0,1,
199777_06ch0,1,
1534514_25ch0,1,
2292772_20ch0,1,
767165_19ch1,1,
1705283_20ch1,3,
1991529_25ch1,3,
1945320_25ch0,1,
1085219_23ch1,1,
361857_08ch1,1,
877866_25ch1,1,
1192358_20ch1,1,
213670_19ch0,3,
1214324_25ch1,1,
1950336_20ch1,1,
1856855_25ch0,1,
1113947_25ch1,1,
361378_20ch0,1,
1612801_20ch0,1,
1097179_25ch0,1,
914742_20ch0,1,
519386_20ch0,1,
595475_30ch1,1,
2158902_20ch0,1,
1258729_25ch0,1,
1441645_25ch0,2,
922396_23ch1,1,
1149973_23ch0,1,
2310890_25ch1,1,
635924_30ch0,1,
979502_23ch0,1,
1620205_25ch1,3,
1720827_23ch1,1,
1085757_25ch0,1,
147182_20ch1,1,
2061825_19ch1,1,
784874_25ch0,0,
1249232_19ch0,1,
2337720_19ch0,1,
1721681_23ch1,2,
391066_19ch1,1,
1339306_25ch0,1,
1129749_19ch0,1,
103038_19ch0,1,
272877_27ch0,9,
107722_06ch1,1,
1514621_20ch0,1,
1810036_23ch1,0,
1036272_25ch0,3,
2462815_20ch0,1,
490115_30ch1,1,
865165_19ch1,1,
1897504_20ch1,3,
2060589_25ch1,1,
467496_19ch1,3,
2182728_20ch1,1,
256783_19ch0,1,
754128_20ch0,0,
1889249_19ch0,1,
1709701_25ch1,1,
1928410_20ch0,1,
1765367_20ch1,1,
949908_19ch0,1,
192294_06ch0,1,
348334_23ch1,1,
1913968_20ch1,1,
1908782_20ch0,1,
509075_19ch1,1,
1381237_20ch0,1,
1089200_19ch0,1,
2062569_25ch0,1,
15756_06ch0,9,
835123_07ch1,1,
1039160_19ch0,1,
144202_02ch0,1,
1138389_23ch0,1,
1494004_25ch1,0,
735647_25ch0,2,
1194099_25ch1,1,
335592_20ch0,0,
273957_01ch0,1,
403083_06ch1,1,
2140911_20ch1,1,
409334_08ch0,1,
1328218_23ch1,1,
752555_30ch1,1,
2122771_20ch0,1,
1879565_23ch0,1,
2500872_20ch0,1,
190049_08ch1,0,
452963_08ch1,1,
331989_23ch0,1,
88617_19ch1,1,
599488_19ch0,1,
371995_23ch0,1,
58153_26ch1,1,
681664_26ch0,1,
444674_06ch1,3,
78299_19ch1,1,
246142_08ch1,1,
1254525_25ch1,1,
23752_26ch1,1,
452366_08ch1,1,
689726_25ch0,1,
1145413_25ch0,2,
2361884_20ch0,1,
205002_07ch1,1,
1932477_25ch1,1,
568993_20ch0,1,
154721_07ch0,1,
1012737_19ch0,2,
1519149_19ch1,1,
1472645_23ch0,1,
891838_23ch0,1,
1283000_19ch1,1,
94934_01ch0,1,
2003062_25ch0,8,
725876_07ch1,1,
1616703_23ch0,0,
1488547_23ch0,1,
569458_19ch0,1,
1028932_25ch1,3,
701296_23ch0,1,
220461_08ch0,1,
2498029_25ch0,0,
1375246_25ch0,1,
1726359_19ch0,1,
187105_06ch1,1,
1385024_25ch0,1,
170443_01ch0,1,
1939058_23ch1,1,
316138_20ch1,1,
251207_08ch0,1,
1447027_25ch1,1,
1483461_20ch1,1,
56015_26ch0,1,
698818_19ch0,1,
910636_20ch0,1,
1022238_25ch0,1,
359317_23ch0,1,
303883_23ch1,1,
1118152_25ch0,2,
1002444_19ch0,0,
583750_20ch0,1,
675340_23ch1,1,
650804_19ch1,1,
693232_30ch0,1,
2564584_25ch1,0,
152893_07ch1,1,
2170959_25ch0,1,
717685_19ch1,1,
953533_23ch1,1,
393626_20ch1,1,
924481_20ch0,2,
271580_07ch0,2,
217587_23ch1,1,
618705_23ch0,1,
882786_25ch0,1,
1134985_19ch0,1,
2131393_25ch1,1,
703238_19ch1,1,
63156_19ch0,1,
805728_20ch1,2,
349776_08ch1,1,
1578836_20ch1,2,
1603149_25ch1,3,
2347509_25ch1,2,
576735_30ch1,1,
397295_26ch1,0,
1270121_25ch1,0,
836902_23ch0,1,
787_03ch0,4,
552507_19ch1,1,
1739935_19ch0,1,
1130967_25ch1,2,
31942_26ch0,1,
1391419_23ch1,1,
2175580_25ch0,1,
1280618_20ch0,1,
2355508_25ch1,0,
1890301_25ch0,0,
217821_20ch1,1,
2083113_25ch0,1,
1193448_25ch1,1,
453120_08ch0,1,
2453295_25ch0,1,
316557_08ch0,1,
1862267_25ch1,2,
1771932_25ch0,6,
1946744_20ch1,2,
1374681_20ch0,1,
657843_23ch0,1,
300584_19ch1,0,
1144689_25ch1,1,
475366_06ch0,1,
1405567_25ch1,1,
722382_30ch1,1,
256724_23ch0,0,
1190536_23ch1,1,
46165_23ch1,1,
1910240_25ch0,1,
403223_08ch0,1,
1820663_20ch1,1,
14105_19ch0,4,
1976485_25ch0,1,
1577485_25ch0,0,
1140550_23ch0,1,
510719_19ch1,1,
30836_07ch1,1,
292189_23ch1,1,
963926_23ch1,1,
896782_25ch1,1,
2372156_25ch0,1,
1383148_19ch1,1,
864120_19ch1,0,
876686_19ch1,2,
1374349_25ch1,2,
1238097_23ch0,1,
383485_20ch1,1,
1596401_19ch1,1,
666506_07ch1,0,
801332_07ch1,1,
43721_26ch1,1,
164493_23ch0,1,
1005379_25ch1,2,
2126498_19ch0,1,
1500914_25ch0,1,
584724_20ch1,1,
1122948_25ch1,1,
1681135_23ch1,1,
1289683_23ch1,1,
166553_30ch0,1,
10501_20ch0,1,
785851_30ch1,1,
1825704_23ch0,1,
1316673_25ch1,3,
2104850_25ch0,1,
1533312_23ch0,1,
350682_08ch1,0,
882251_23ch0,1,
1897050_20ch0,3,
589434_19ch0,2,
1162260_19ch0,1,
567677_25ch0,1,
1669830_19ch1,0,
1076175_23ch1,1,
440953_02ch1,1,
1805438_19ch0,1,
1185388_19ch1,1,
133646_19ch1,1,
1584550_23ch1,1,
198705_23ch1,1,
767530_23ch0,1,
2325508_25ch1,2,
1845187_25ch1,1,
233493_07ch0,1,
2204842_19ch1,1,
250677_08ch0,1,
533700_25ch0,2,
1900751_20ch0,1,
938686_25ch1,1,
1623666_25ch1,1,
138846_19ch0,2,
782205_30ch1,1,
70543_06ch1,1,
497275_20ch0,1,
367747_06ch1,0,
420813_19ch1,1,
1372247_23ch0,1,
298760_23ch0,1,
293721_08ch1,1,
1833895_25ch1,1,
703978_20ch1,1,
1374718_19ch1,9,
1238589_19ch0,1,
2038441_20ch1,1,
724675_25ch0,1,
1149835_20ch0,0,
1204803_19ch1,1,
1591959_20ch0,1,
228856_08ch1,1,
1376442_19ch1,1,
1209074_25ch1,1,
1292864_20ch1,1,
2095304_20ch1,1,
639464_23ch1,1,
2253506_25ch0,9,
167567_01ch1,1,
895841_19ch1,1,
1112921_23ch1,1,
2345215_25ch1,1,
115793_20ch1,1,
450012_19ch1,1,
1818849_20ch1,1,
990052_19ch1,1,
2360467_20ch0,2,
629412_30ch1,1,
1650776_19ch1,1,
1091713_19ch1,1,
979931_25ch0,1,
798721_30ch1,1,
659136_25ch0,1,
1822122_23ch1,1,
1350981_25ch0,0,
315646_02ch1,1,
352753_06ch1,1,
861979_20ch1,1,
1954209_19ch1,1,
1501770_23ch1,1,
1945822_23ch0,1,
1302766_25ch0,1,
811301_19ch1,1,
1957935_19ch0,1,
2224252_25ch1,0,
1550837_25ch0,1,
1814609_23ch0,1,
1244396_25ch0,3,
338935_30ch0,1,
2322135_25ch0,0,
1621005_20ch1,1,
2035042_19ch0,1,
1713421_20ch0,1,
1959669_20ch0,1,
1717785_23ch0,1,
181339_07ch0,1,
1784163_25ch1,3,
2052996_20ch0,1,
2079118_25ch1,0,
1244792_23ch0,1,
1552611_19ch0,1,
142443_19ch1,0,
436480_08ch0,1,
50083_26ch0,1,
1688267_20ch1,2,
1404262_19ch1,1,
167909_19ch1,1,
1493761_19ch0,3,
1057656_23ch0,1,
292874_19ch1,1,
604504_07ch0,1,
64845_06ch1,1,
377423_23ch1,1,
1822824_25ch1,1,
463425_19ch0,1,
306598_02ch1,3,
199005_23ch1,1,
517632_06ch0,1,
1732507_19ch1,1,
149462_19ch0,1,
197675_01ch0,1,
1837974_25ch0,1,
837762_30ch1,1,
624450_07ch0,1,
263541_19ch1,1,
1573440_20ch1,1,
710096_30ch1,1,
17489_26ch1,1,
1777035_20ch1,2,
189785_08ch1,1,
882475_23ch1,1,
1418466_23ch0,1,
2055884_19ch1,1,
1389198_23ch0,1,
1270588_25ch0,1,
696062_19ch1,1,
1989602_19ch1,1,
737506_19ch0,1,
451532_07ch0,1,
365431_30ch0,1,
1233621_25ch1,3,
1439581_25ch1,1,
149251_08ch1,1,
357392_08ch0,1,
2476115_25ch1,1,
67281_23ch0,1,
1435204_19ch1,1,
1390242_20ch0,1,
1368623_23ch1,1,
1400209_20ch1,2,
677959_19ch0,1,
120356_08ch0,1,
561371_23ch1,1,
2386454_20ch1,1,
1104436_25ch1,1,
681580_19ch0,1,
2096132_19ch0,1,
1973090_23ch1,1,
480284_19ch1,0,
1650258_20ch0,1,
1314121_19ch1,1,
422382_23ch0,1,
1239884_19ch0,1,
1000244_25ch0,2,
473018_06ch0,1,
2476573_25ch0,1,
1178079_23ch0,1,
1171079_19ch1,0,
2465768_25ch0,1,
514775_30ch0,1,
6356_02ch1,1,
474219_06ch0,3,
1368562_25ch0,2,
803979_30ch1,1,
336309_19ch1,1,
815831_25ch0,2,
2058822_19ch0,1,
1506705_19ch1,1,
461419_19ch0,1,
742296_30ch1,1,
1601897_20ch1,3,
1272652_19ch0,1,
108352_01ch0,1,
1523275_23ch0,1,
749796_25ch1,1,
1708186_19ch0,1,
424501_06ch1,1,
805191_25ch1,1,
1049769_19ch0,1,
98745_01ch1,1,
789978_19ch0,1,
660579_25ch0,2,
887196_23ch0,1,
483713_19ch0,3,
1347817_23ch1,1,
2036736_20ch0,0,
1926186_23ch0,1,
1331266_20ch0,1,
1608045_19ch1,1,
1245969_25ch1,1,
863933_20ch0,1,
2364804_20ch1,1,
1351298_23ch0,1,
1383792_19ch1,1,
1901725_25ch1,1,
907787_25ch0,1,
354937_02ch1,1,
184404_06ch0,1,
123956_23ch0,1,
946092_23ch1,0,
976299_23ch1,1,
718000_30ch1,1,
2325734_25ch1,0,
872482_20ch0,1,
354919_06ch1,1,
33661_23ch0,1,
2118002_25ch0,1,
569472_20ch0,1,
262117_23ch1,1,
626170_19ch0,1,
2135444_25ch0,2,
200888_23ch1,1,
1405955_25ch1,3,
369692_06ch0,1,
174540_08ch0,1,
2253432_25ch1,1,
867124_23ch0,1,
1914824_19ch0,1,
566134_23ch1,0,
1699530_25ch1,1,
1516699_23ch1,1,
491800_25ch0,1,
308030_20ch0,1,
1861781_25ch1,3,
159290_06ch1,0,
1924920_25ch0,1,
1539168_25ch1,3,
816162_23ch1,2,
326700_08ch1,1,
1136397_20ch0,1,
891818_07ch1,1,
2460891_20ch1,1,
474390_06ch1,1,
1073877_19ch0,1,
723126_30ch0,1,
1347406_20ch1,1,
476377_19ch1,1,
1072572_25ch1,3,
243930_06ch0,1,
1715081_19ch0,1,
171678_20ch1,1,
649340_25ch1,1,
601783_30ch0,1,
333810_19ch0,1,
290789_19ch1,2,
2090909_19ch1,1,
450281_20ch0,1,
615232_19ch1,1,
330353_02ch0,1,
1761591_23ch1,1,
1270895_19ch1,1,
2099403_25ch1,1,
2058909_20ch0,1,
686445_19ch1,1,
304670_23ch0,1,
2673659_25ch1,3,
880791_20ch1,1,
763575_25ch1,1,
1213315_25ch0,2,
1201688_23ch1,1,
384879_08ch1,1,
1572376_20ch1,2,
229516_06ch1,1,
1916673_19ch1,1,
1380994_19ch1,1,
689426_19ch1,1,
2616779_25ch1,1,
577335_23ch1,1,
1178596_25ch0,2,
2372872_25ch0,2,
592488_25ch0,1,
2174840_19ch0,1,
1153626_23ch0,1,
309373_07ch1,2,
1212160_23ch0,1,
713600_07ch1,1,
299068_23ch1,2,
129493_23ch1,1,
879671_19ch1,1,
1092971_19ch0,1,
1890416_20ch1,1,
1509993_19ch0,1,
452262_08ch0,1,
1795394_20ch0,1,
320980_02ch0,1,
77020_19ch1,4,
1827307_23ch1,1,
2224991_25ch1,1,
2395557_25ch1,3,
1782919_19ch1,1,
227962_20ch1,1,
1864639_23ch1,1,
1478013_20ch1,2,
2086683_25ch0,1,
1687837_23ch0,1,
1592724_23ch1,1,
210560_23ch0,1,
1423647_25ch1,1,
462364_08ch0,0,
1551282_25ch0,0,
1643955_20ch1,1,
215265_08ch0,1,
680191_25ch0,1,
2220929_25ch1,1,
256791_27ch0,1,
246756_29ch1,1,
1900348_20ch0,6,
1148746_19ch0,1,
1687360_20ch1,1,
200039_20ch0,1,
1851508_20ch0,1,
671489_23ch0,1,
1850961_20ch0,0,
2148059_25ch0,1,
1158270_23ch0,1,
1221502_20ch1,1,
291287_29ch1,1,
985526_23ch0,1,
1242526_25ch0,1,
1562899_23ch1,1,
1642095_25ch0,1,
1090537_23ch1,1,
750686_19ch1,1,
2366083_20ch0,1,
1070153_23ch1,1,
1274118_20ch0,1,
925045_25ch1,1,
1952707_25ch0,1,
985252_20ch1,1,
1694307_20ch0,2,
2108883_20ch0,1,
1394674_23ch1,1,
2351198_25ch1,1,
1130770_19ch1,1,
87765_02ch0,1,
2083149_25ch0,2,
1098720_25ch0,1,
787474_23ch1,1,
2076017_20ch0,1,
542579_25ch1,1,
1310239_25ch0,1,
1973313_25ch1,1,
1250610_20ch0,1,
1398033_20ch0,2,
1776832_19ch1,1,
1787814_23ch0,1,
1749347_20ch0,1,
1040513_25ch0,1,
1500400_19ch1,1,
1940969_25ch1,1,
106053_08ch0,1,
1910710_23ch0,1,
1065699_20ch1,1,
1039363_23ch1,1,
1311094_25ch1,1,
1692265_25ch1,2,
84966_19ch0,1,
915509_19ch0,1,
697188_19ch1,1,
58865_19ch0,1,
1822445_19ch0,1,
1944130_19ch1,1,
2388030_25ch1,1,
162403_06ch1,1,
1865303_20ch0,1,
1334046_23ch1,1,
2392503_25ch1,1,
864354_23ch1,1,
257176_01ch0,1,
391270_07ch0,1,
1190428_20ch0,1,
405870_08ch0,1,
2353504_20ch1,1,
1547840_25ch0,2,
1690102_25ch1,1,
2183749_25ch1,1,
1938472_25ch0,1,
1348311_25ch1,1,
1122335_19ch0,1,
1783786_23ch0,1,
973603_19ch0,1,
1342866_20ch1,0,
990080_19ch1,1,
1219599_23ch1,1,
591931_25ch1,2,
997469_23ch0,1,
414240_07ch0,1,
286606_02ch0,1,
1158411_19ch1,1,
1614270_19ch1,1,
1100675_25ch0,1,
1898783_25ch1,2,
2319185_19ch0,1,
2148943_25ch0,2,
1818498_25ch1,1,
883963_20ch0,1,
109187_08ch1,1,
937807_20ch0,1,
1125419_25ch1,2,
681995_30ch1,1,
1333608_19ch1,1,
1433779_19ch0,1,
1219689_19ch1,1,
633425_19ch0,1,
1778770_25ch1,1,
2014051_19ch1,1,
2068226_25ch0,1,
1440682_19ch0,1,
455859_08ch0,1,
903257_25ch0,2,
1458169_23ch1,1,
171069_08ch0,1,
2232989_19ch1,1,
360406_01ch1,1,
1214270_19ch1,1,
1940817_19ch1,1,
475893_23ch1,1,
557508_08ch1,1,
1687530_23ch0,1,
2484896_25ch1,3,
310851_29ch0,0,
1788899_20ch1,1,
1473602_19ch1,1,
182003_23ch0,1,
1151757_19ch0,1,
989749_20ch1,1,
1468367_25ch0,1,
131199_23ch0,1,
1875260_20ch0,1,
496984_23ch1,1,
163856_23ch1,1,
865449_20ch0,1,
223437_27ch0,1,
2396112_20ch0,1,
2038921_19ch1,1,
1205687_20ch0,1,
99709_20ch0,1,
544603_20ch1,2,
1314848_19ch1,1,
252094_23ch0,1,
27583_06ch0,1,
1523824_23ch0,1,
40348_02ch0,1,
681647_30ch0,1,
2329626_25ch1,2,
1924060_23ch1,3,
1085181_19ch1,1,
2416347_25ch0,1,
1268318_19ch1,1,
2275160_19ch0,1,
587859_25ch1,3,
556316_19ch0,1,
791528_19ch1,1,
613483_23ch0,1,
1455102_19ch0,1,
424699_23ch0,1,
133589_01ch0,1,
171030_23ch0,1,
1930072_23ch1,1,
529937_19ch1,1,
332823_02ch1,1,
1950025_23ch1,1,
727359_30ch0,1,
220520_27ch0,4,
477702_07ch1,1,
1536159_25ch0,1,
911159_25ch0,1,
1377075_25ch0,1,
79440_23ch1,1,
361142_06ch0,1,
14660_06ch1,3,
1926800_20ch1,3,
1005125_20ch0,1,
406249_06ch1,1,
868227_23ch1,1,
1350465_25ch0,1,
1912586_20ch0,3,
517436_06ch0,1,
1597443_25ch0,1,
1374613_25ch0,1,
662927_23ch0,1,
201636_19ch1,2,
368137_19ch0,1,
2321272_19ch1,1,
457033_07ch1,1,
427576_23ch1,1,
1100603_19ch1,1,
1582245_20ch1,2,
183886_02ch1,1,
1799017_19ch1,1,
2391918_25ch0,1,
978658_23ch0,1,
2101694_25ch0,1,
1545066_20ch0,2,
1281252_25ch0,3,
612244_20ch0,1,
1970956_19ch0,1,
1355487_19ch0,1,
711669_20ch1,1,
470687_08ch1,1,
1765179_20ch1,1,
2279777_20ch0,1,
119359_23ch1,1,
916551_19ch1,2,
53280_19ch1,1,
225853_07ch1,1,
1032015_23ch1,0,
1124307_20ch1,1,
605335_20ch1,2,
686036_30ch1,1,
1522147_25ch0,6,
2188506_19ch1,1,
207295_01ch0,1,
1533179_25ch0,1,
1703522_19ch0,1,
178862_02ch0,1,
1741766_25ch0,0,
2288727_25ch1,6,
1522922_20ch0,1,
2293668_25ch0,1,
948950_19ch1,1,
1261109_23ch1,1,
1832461_25ch0,1,
1902088_23ch0,1,
2386158_25ch1,1,
1165878_19ch1,1,
509387_06ch0,1,
1445212_23ch0,1,
150020_01ch1,1,
1447836_23ch1,1,
450977_08ch0,1,
329296_02ch0,1,
1096997_25ch0,1,
1968569_25ch1,1,
15959_26ch1,1,
1838235_25ch1,1,
333749_06ch0,1,
203322_20ch0,1,
938472_25ch1,1,
239211_29ch1,0,
408369_20ch0,1,
2268120_19ch0,1,
1601665_20ch1,2,
1894473_19ch0,1,
495293_06ch0,1,
574450_20ch0,1,
156522_06ch0,1,
1259045_25ch1,1,
788641_23ch1,1,
1691711_20ch0,1,
329269_20ch0,1,
661607_19ch0,1,
2062404_19ch1,1,
1614882_23ch0,1,
1053423_19ch1,1,
872526_19ch1,2,
1189419_19ch0,1,
1459385_23ch0,1,
1988505_23ch0,1,
408679_19ch1,1,
251629_20ch1,1,
107045_06ch1,1,
752682_25ch0,1,
162836_23ch1,1,
1913651_25ch1,1,
410176_08ch0,1,
833530_30ch1,1,
1282067_20ch0,1,
272445_01ch0,1,
1879385_23ch0,2,
1372124_19ch0,1,
57545_23ch0,1,
1115276_25ch0,1,
2151528_25ch0,1,
152572_25ch1,1,
669428_30ch0,1,
1834763_25ch0,3,
329173_20ch0,1,
1738906_20ch1,2,
269330_02ch1,2,
1470433_19ch1,2,
1171128_20ch0,0,
1758625_25ch1,1,
733587_19ch1,1,
1599649_19ch1,1,
1674585_19ch0,1,
1780689_20ch1,2,
872548_23ch1,1,
447321_08ch0,1,
889252_23ch0,1,
259791_20ch0,1,
2514341_25ch1,3,
1269664_19ch1,1,
377656_08ch0,1,
1262616_25ch0,0,
664295_19ch1,1,
86418_23ch0,1,
290438_08ch1,1,
1057825_23ch1,1,
415972_01ch1,0,
1704550_20ch1,2,
1582064_25ch1,1,
117953_08ch0,1,
28331_20ch1,1,
1569370_19ch1,2,
316779_06ch1,1,
1714081_20ch0,1,
1148060_19ch0,1,
1995881_19ch0,1,
450484_25ch0,1,
2105947_25ch1,3,
416242_23ch0,1,
210060_01ch1,1,
1883252_20ch0,1,
167645_02ch1,1,
1881505_23ch1,1,
785327_25ch1,1,
2210952_25ch0,1,
45444_19ch0,1,
158914_23ch1,1,
2306358_19ch0,2,
524922_25ch0,1,
2538502_25ch1,2,
902937_20ch0,1,
34183_23ch1,0,
2479487_20ch1,1,
629919_23ch1,1,
1592652_25ch1,2,
383616_06ch1,1,
8898_26ch1,9,
602433_25ch1,1,
1689912_25ch0,0,
250524_19ch0,1,
420748_07ch1,1,
479282_08ch1,1,
1711584_25ch0,1,
2057508_25ch1,1,
1161860_19ch1,1,
883961_23ch0,1,
2336620_25ch1,1,
2002784_23ch0,2,
1497458_19ch1,1,
143413_19ch1,1,
195945_23ch0,1,
305887_08ch1,1,
623718_25ch1,0,
1589714_19ch0,1,
627676_19ch1,1,
2278941_25ch0,1,
434959_23ch1,1,
639607_23ch0,1,
1293839_20ch1,1,
100070_01ch0,1,
502958_23ch1,1,
977728_25ch1,1,
706137_30ch1,0,
1286155_20ch1,1,
2191711_19ch1,1,
1862837_20ch1,4,
1771588_25ch0,1,
1456407_19ch1,1,
1725538_20ch0,1,
1427114_25ch1,0,
246369_23ch1,1,
282154_08ch1,1,
695095_30ch1,1,
1155439_19ch1,1,
2465577_25ch1,1,
2410115_20ch0,1,
2005814_19ch0,1,
2359646_19ch1,0,
353837_25ch0,1,
1488557_25ch1,2,
1341215_25ch1,1,
1890198_23ch0,1,
2309829_20ch0,0,
1158860_25ch0,1,
2050925_25ch0,0,
1842563_20ch0,2,
292090_23ch0,1,
1617353_20ch1,1,
699323_20ch0,1,
594398_25ch1,1,
2352261_25ch0,1,
261565_23ch0,1,
1006077_25ch1,1,
894462_23ch0,1,
2446085_25ch1,1,
932090_19ch1,1,
1067389_23ch0,1,
696276_23ch1,1,
880904_23ch0,1,
580914_20ch0,4,
2257549_20ch1,1,
1282016_25ch1,0,
229518_23ch0,1,
880225_19ch1,1,
849619_20ch0,1,
889069_23ch0,1,
547757_23ch1,1,
1992243_23ch0,1,
389710_23ch1,1,
2370380_19ch0,1,
2302553_20ch0,1,
1322663_19ch0,1,
2164783_19ch0,1,
568494_25ch0,1,
1386093_25ch1,1,
1481165_19ch0,0,
1686330_20ch0,1,
492557_19ch0,1,
1622651_23ch1,4,
1634542_19ch1,1,
222860_08ch1,1,
1068463_23ch0,1,
243093_06ch0,0,
962625_25ch0,3,
612084_30ch0,1,
68222_06ch0,3,
2273879_20ch0,1,
1331387_20ch0,1,
1859994_23ch0,1,
93614_01ch0,1,
574035_30ch0,1,
326785_06ch1,3,
1825137_20ch0,1,
1194878_23ch1,1,
1952485_20ch0,2,
1554241_25ch1,3,
1704742_23ch1,2,
2074554_25ch0,1,
2374869_19ch1,1,
731191_30ch1,1,
269055_07ch1,1,
860660_30ch0,1,
422362_07ch1,1,
726936_25ch1,1,
1167947_23ch1,2,
240870_23ch1,1,
21531_26ch0,1,
181314_23ch1,1,
2390536_20ch1,1,
231666_07ch1,1,
1782232_25ch0,1,
1523865_23ch0,1,
1947080_23ch0,1,
1727068_23ch0,1,
2369107_25ch0,6,
2362167_25ch1,1,
1276555_20ch0,1,
2153551_19ch1,1,
595142_30ch0,1,
142844_19ch1,1,
402063_01ch1,1,
761824_30ch1,1,
320065_19ch0,1,
52146_19ch1,1,
1913976_25ch0,6,
1025679_25ch1,2,
245384_23ch0,1,
1332030_20ch0,2,
2483344_20ch0,1,
1844949_20ch0,0,
294628_01ch1,1,
1105825_19ch1,1,
700133_23ch1,1,
1785124_25ch1,2,
1260899_23ch1,1,
1381249_19ch0,1,
1366846_25ch0,2,
152245_07ch1,0,
1522780_19ch0,1,
531440_19ch1,1,
457105_19ch0,1,
905842_23ch0,1,
1445870_23ch0,1,
1116119_19ch0,1,
1748070_23ch0,1,
2069905_19ch0,1,
245377_20ch1,1,
1331774_25ch0,0,
705147_30ch0,1,
210699_23ch1,1,
1691473_25ch1,1,
1801302_25ch0,1,
1738514_25ch1,2,
458357_08ch1,1,
245532_06ch1,3,
249149_07ch1,1,
1902674_20ch1,1,
824444_19ch1,2,
1150801_19ch0,1,
20830_07ch0,1,
310378_20ch1,1,
1882803_20ch0,1,
1081283_25ch1,1,
1204923_19ch0,1,
1846852_19ch1,1,
1847584_19ch0,1,
1892294_19ch0,1,
1981202_25ch0,1,
327395_06ch1,1,
1882304_19ch0,1,
2256175_20ch0,1,
418900_19ch0,2,
143077_06ch1,1,
1519188_19ch0,1,
2147141_25ch1,1,
674678_20ch1,1,
1731553_19ch0,1,
1867567_20ch1,2,
1432373_23ch1,1,
318576_08ch0,1,
1641416_25ch0,1,
326839_20ch1,1,
1770319_20ch0,1,
961857_20ch1,1,
227846_23ch1,1,
1663439_25ch0,1,
1417963_19ch0,1,
281184_23ch0,1,
373533_23ch0,1,
2149784_19ch0,1,
1017787_19ch0,1,
336320_20ch0,1,
1263724_19ch0,1,
1125510_23ch1,1,
2329941_19ch1,1,
1327278_19ch0,1,
444786_08ch0,1,
936008_23ch1,1,
482147_30ch0,1,
1382354_23ch1,3,
1275015_19ch0,1,
2416498_25ch0,9,
675955_30ch1,1,
2203936_19ch0,1,
1259374_25ch1,2,
2172762_25ch0,2,
1750247_19ch1,1,
2359234_25ch0,1,
2289172_19ch1,1,
929027_23ch1,6,
453278_23ch1,1,
1360286_19ch1,1,
415617_19ch0,1,
246667_20ch0,1,
1353946_19ch0,1,
1333294_20ch0,1,
318158_29ch1,1,
1400561_20ch1,1,
1164818_23ch0,1,
1184401_23ch1,1,
742998_25ch1,1,
1998677_25ch1,3,
1645066_23ch0,1,
1426262_20ch0,1,
650744_30ch1,1,
2289520_25ch0,0,
1515875_19ch1,1,
885156_25ch1,1,
659105_23ch1,1,
2092474_19ch1,1,
1867488_25ch1,1,
147266_01ch1,1,
1823462_23ch1,1,
1706380_20ch0,1,
1646979_25ch0,2,
902287_25ch0,3,
1267431_25ch0,1,
544670_30ch0,1,
737296_23ch1,1,
633367_23ch0,1,
1080689_23ch1,0,
265993_19ch0,1,
256105_19ch1,2,
581860_20ch1,1,
1762080_20ch1,2,
2123955_19ch1,1,
947033_23ch0,1,
646394_19ch0,1,
400621_30ch0,0,
513529_06ch0,0,
655499_20ch0,1,
54060_20ch0,2,
550938_08ch0,3,
2075490_19ch1,1,
1523380_23ch1,6,
1772609_23ch0,1,
1113550_19ch1,1,
1974188_20ch1,2,
1478257_25ch1,1,
322988_01ch1,1,
268397_29ch1,2,
2202788_19ch1,1,
1870685_25ch0,3,
239997_23ch1,1,
1283968_20ch1,1,
1569134_23ch1,1,
2477800_25ch0,0,
686557_30ch0,1,
120697_20ch0,2,
965978_19ch0,1,
303327_20ch1,1,
1477124_25ch0,1,
2307158_25ch0,1,
1271655_20ch1,1,
2209673_19ch0,1,
338390_02ch1,1,
363415_23ch1,1,
1775863_25ch0,1,
265808_19ch1,3,
508882_25ch0,6,
1543724_25ch0,0,
70713_06ch0,3,
2460637_20ch1,1,
972936_19ch0,1,
197788_08ch0,1,
385252_19ch1,1,
304823_23ch1,1,
403019_19ch0,1,
2315251_19ch1,2,
862682_19ch0,2,
226314_08ch1,1,
121980_06ch0,1,
380505_07ch0,1,
1238110_19ch1,1,
1072822_19ch1,1,
1211305_19ch1,1,
131068_08ch0,1,
169286_06ch1,3,
404686_06ch0,1,
1277969_19ch1,1,
718349_19ch0,1,
504276_25ch1,1,
454214_19ch0,1,
1011737_25ch1,2,
753598_19ch1,1,
1547186_25ch1,6,
1244279_19ch0,1,
1061261_19ch1,2,
1699023_23ch0,1,
2492534_25ch0,3,
1543989_23ch1,1,
228111_08ch0,1,
1245557_23ch0,1,
485872_19ch1,1,
496109_19ch1,1,
741907_30ch1,1,
515620_19ch1,1,
1622740_25ch0,1,
512792_06ch0,1,
2235299_25ch0,2,
1866173_23ch1,1,
369468_02ch1,3,
1435582_19ch1,1,
54333_23ch0,1,
1889856_20ch1,1,
191099_01ch1,1,
1904184_20ch1,1,
2389434_25ch1,3,
208840_20ch0,1,
2321366_19ch0,1,
349435_08ch1,1,
462348_08ch1,1,
1491059_25ch1,1,
1772931_20ch0,2,
